# 
# Header Description:
# 
# Version: v3.0.6.1 Platform: 11 Manufacturer: Realme Model: RMX1851
# 
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
# 
# UncalAccel,utcTimeMillis,elapsedRealtimeNanos,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2,BiasYMps2,BiasZMps2
# 
# Accel,utcTimeMillis,elapsedRealtimeNanos,AccelXMps2,AccelYMps2,AccelZMps2
# 
# UncalGyro,utcTimeMillis,elapsedRealtimeNanos,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec
# 
# Gyro,utcTimeMillis,elapsedRealtimeNanos,GyroXRadPerSec,GyroYRadPerSec,GyroZRadPerSec
# 
# UncalMag,utcTimeMillis,elapsedRealtimeNanos,UncalMagXMicroT,UncalMagYMicroT,UncalMagZMicroT,BiasXMicroT,BiasYMicroT,BiasZMicroT
# 
# Mag,utcTimeMillis,elapsedRealtimeNanos,MagXMicroT,MagYMicroT,MagZMicroT
# 
# OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg
# 
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# 
Status,1682241305000,34,29,6,26,1575420030,18.70,293.0,41.0,1,1,0,18.7
Status,1682241305000,34,30,6,1,1575420030,0.00,322.0,18.0,0,1,0,0.0
Status,1682241305000,34,31,6,7,1575420030,0.00,146.0,20.0,0,1,0,0.0
Status,1682241305000,34,32,6,13,1575420030,0.00,8.0,36.0,0,1,0,0.0
Status,1682241305000,34,33,6,27,1575420030,0.00,153.0,53.0,0,1,0,0.0
Fix,GPS,12.9859926800,80.2373230200,-57.846221923828125,0.0,14.967854,,1682241306000,0.28635642,,47169376769222,8.0
Status,1682241306000,34,0,1,5,1575420030,19.60,184.0,62.0,1,1,0,19.6
Status,1682241306000,34,1,1,11,1575420030,19.80,1.0,43.0,1,1,0,19.8
Status,1682241306000,34,2,1,12,1575420030,19.60,324.0,53.0,1,1,0,19.6
Status,1682241306000,34,3,1,20,1575420030,12.60,73.0,79.0,0,1,0,12.6
Status,1682241306000,34,4,1,24,1575420030,19.60,232.0,23.0,1,1,0,19.6
Status,1682241306000,34,5,1,6,1575420030,0.00,35.0,13.0,0,1,0,0.0
Status,1682241306000,34,6,1,13,1575420030,0.00,165.0,10.0,0,1,0,0.0
Status,1682241306000,34,7,1,19,1575420030,0.00,74.0,21.0,0,1,0,0.0
Status,1682241306000,34,8,1,25,1575420030,0.00,322.0,20.0,0,1,0,0.0
Status,1682241306000,34,9,3,9,1602000000,13.30,310.0,31.0,1,1,0,13.3
Status,1682241306000,34,10,3,16,1602000000,14.40,229.0,58.0,1,1,0,14.4
Status,1682241306000,34,11,3,15,1602000000,10.10,172.0,21.0,1,1,0,10.1
Status,1682241306000,34,12,3,18,1602000000,0.00,26.0,15.0,0,1,0,0.0
Status,1682241306000,34,13,3,19,1602000000,0.00,341.0,26.0,0,1,0,0.0
Status,1682241306000,34,14,3,3,1602000000,0.00,64.0,22.0,0,1,0,0.0
Status,1682241306000,34,15,3,4,1602000000,0.00,120.0,33.0,0,1,0,0.0
Status,1682241306000,34,16,5,8,1561097980,11.90,12.0,58.0,0,1,0,11.9
Status,1682241306000,34,17,5,13,1561097980,16.80,0.0,0.0,0,1,0,16.8
Status,1682241306000,34,18,5,19,1561097980,14.80,170.0,33.0,0,1,0,14.8
Status,1682241306000,34,19,5,1,1561097980,0.00,94.0,16.0,0,1,0,0.0
Status,1682241306000,34,20,5,2,1561097980,0.00,163.0,73.0,0,1,0,0.0
Status,1682241306000,34,21,5,3,1561097980,0.00,109.0,52.0,0,1,0,0.0
Status,1682241306000,34,22,5,5,1561097980,0.00,239.0,60.0,0,1,0,0.0
Status,1682241306000,34,23,5,7,1561097980,0.00,99.0,53.0,0,1,0,0.0
Status,1682241306000,34,24,5,10,1561097980,0.00,78.0,64.0,0,1,0,0.0
Status,1682241306000,34,25,5,20,1561097980,0.00,102.0,45.0,0,1,0,0.0
Status,1682241306000,34,26,5,29,1561097980,0.00,345.0,36.0,0,1,0,0.0
Status,1682241306000,34,27,5,30,1561097980,0.00,49.0,23.0,0,1,0,0.0
Status,1682241306000,34,28,6,21,1575420030,17.90,309.0,67.0,1,1,0,17.9
Status,1682241306000,34,29,6,26,1575420030,18.70,293.0,41.0,1,1,0,18.7
Status,1682241306000,34,30,6,1,1575420030,0.00,322.0,18.0,0,1,0,0.0
Status,1682241306000,34,31,6,7,1575420030,0.00,146.0,20.0,0,1,0,0.0
Status,1682241306000,34,32,6,13,1575420030,0.00,8.0,36.0,0,1,0,0.0
Status,1682241306000,34,33,6,27,1575420030,0.00,153.0,53.0,0,1,0,0.0
Fix,GPS,12.9859926800,80.2373230200,-57.8475341796875,0.0,15.48704,,1682241307000,0.3138471,,47170376769222,8.0
Status,1682241307000,34,0,1,5,1575420030,19.60,184.0,62.0,1,1,0,19.6
Status,1682241307000,34,1,1,11,1575420030,19.80,1.0,43.0,0,1,0,19.8
Status,1682241307000,34,2,1,12,1575420030,15.40,324.0,53.0,1,1,0,15.4
Status,1682241307000,34,3,1,20,1575420030,12.60,73.0,79.0,0,1,0,12.6
Status,1682241307000,34,4,1,24,1575420030,19.60,232.0,23.0,0,1,0,19.6
Status,1682241307000,34,5,1,6,1575420030,0.00,35.0,13.0,0,1,0,0.0
Status,1682241307000,34,6,1,13,1575420030,0.00,165.0,10.0,0,1,0,0.0
Status,1682241307000,34,7,1,19,1575420030,0.00,74.0,21.0,0,1,0,0.0
Status,1682241307000,34,8,1,25,1575420030,0.00,322.0,20.0,0,1,0,0.0
Status,1682241307000,34,9,3,9,1602000000,12.20,310.0,31.0,0,1,0,12.2
Status,1682241307000,34,10,3,16,1602000000,14.40,229.0,58.0,1,1,0,14.4
Status,1682241307000,34,11,3,15,1602000000,10.10,172.0,21.0,0,1,0,10.1
Status,1682241307000,34,12,3,18,1602000000,0.00,26.0,15.0,0,1,0,0.0
Status,1682241307000,34,13,3,19,1602000000,0.00,341.0,26.0,0,1,0,0.0
Status,1682241307000,34,14,3,3,1602000000,0.00,64.0,22.0,0,1,0,0.0
Status,1682241307000,34,15,3,4,1602000000,0.00,120.0,33.0,0,1,0,0.0
Status,1682241307000,34,16,5,8,1561097980,11.90,12.0,58.0,0,1,0,11.9
Status,1682241307000,34,17,5,13,1561097980,16.80,0.0,0.0,0,1,0,16.8
Status,1682241307000,34,18,5,19,1561097980,14.80,170.0,33.0,0,1,0,14.8
Status,1682241307000,34,19,5,1,1561097980,0.00,94.0,16.0,0,1,0,0.0
Status,1682241307000,34,20,5,2,1561097980,0.00,163.0,73.0,0,1,0,0.0
Status,1682241307000,34,21,5,3,1561097980,0.00,109.0,52.0,0,1,0,0.0
Status,1682241307000,34,22,5,5,1561097980,0.00,239.0,60.0,0,1,0,0.0
Status,1682241307000,34,23,5,7,1561097980,0.00,99.0,53.0,0,1,0,0.0
Status,1682241307000,34,24,5,10,1561097980,0.00,78.0,64.0,0,1,0,0.0
Status,1682241307000,34,25,5,20,1561097980,0.00,102.0,45.0,0,1,0,0.0
Status,1682241307000,34,26,5,29,1561097980,0.00,345.0,36.0,0,1,0,0.0
Status,1682241307000,34,27,5,30,1561097980,0.00,49.0,23.0,0,1,0,0.0
Status,1682241307000,34,28,6,21,1575420030,15.60,309.0,67.0,1,1,0,15.6
Status,1682241307000,34,29,6,26,1575420030,16.50,293.0,41.0,1,1,0,16.5
Status,1682241307000,34,30,6,1,1575420030,0.00,322.0,18.0,0,1,0,0.0
Status,1682241307000,34,31,6,7,1575420030,0.00,146.0,20.0,0,1,0,0.0
Status,1682241307000,34,32,6,13,1575420030,0.00,8.0,36.0,0,1,0,0.0
Status,1682241307000,34,33,6,27,1575420030,0.00,153.0,53.0,0,1,0,0.0
Fix,GPS,12.9859926800,80.2373230100,-57.849639892578125,0.0,16.211742,,1682241308000,0.32893768,,47171376769222,8.0
Raw,1682241307433,47196400000000,18,,-1366229329033206414,-0.9975776672363281,205.17664961516857,3.608729345092292,45.268177738198574,9,9,0.0,49359,44107361536698,204,12.2,-418.2627868652344,6.428000450134277,16,0.0,0.0,1600875010,,,,0,,3,0.5,9.2,,,,,,47170806311560
Raw,1682241307433,47196400000000,18,,-1366229329033206414,-0.9975776672363281,205.17664961516857,3.608729345092292,45.268177738198574,9,12,0.0,81935,33325362913836,111,15.4,-362.2525634765625,3.6095001697540283,16,0.0,0.0,1575420030,,,,0,,1,2.33,11.9,,,,,,47170806311560
Raw,1682241307433,47196400000000,18,,-1366229329033206414,-0.9975776672363281,205.17664961516857,3.608729345092292,45.268177738198574,9,21,0.0,89103,33325353951308,101,15.6,-157.64878845214844,2.6019999980926514,16,0.0,0.0,1575420030,,,,0,,6,2.34,9.6,,,,,,47170806311560
Raw,1682241307433,47196400000000,18,,-1366229329033206414,-0.9975776672363281,205.17664961516857,3.608729345092292,45.268177738198574,9,26,0.0,89103,33325350050193,89,16.5,48.81984329223633,2.5235002040863037,16,0.0,0.0,1575420030,,,,0,,6,2.34,10.5,,,,,,47170806311560
Status,1682241308000,34,0,1,5,1575420030,12.70,184.0,62.0,1,1,0,12.7
Status,1682241308000,34,1,1,11,1575420030,19.80,1.0,43.0,0,1,0,19.8
Status,1682241308000,34,2,1,12,1575420030,20.70,324.0,53.0,1,1,0,20.7
Status,1682241308000,34,3,1,20,1575420030,12.60,73.0,79.0,0,1,0,12.6
Status,1682241308000,34,4,1,24,1575420030,19.60,232.0,23.0,0,1,0,19.6
Status,1682241308000,34,5,1,6,1575420030,0.00,35.0,13.0,0,1,0,0.0
Status,1682241308000,34,6,1,13,1575420030,0.00,165.0,10.0,0,1,0,0.0
Status,1682241308000,34,7,1,19,1575420030,0.00,74.0,21.0,0,1,0,0.0
Status,1682241308000,34,8,1,25,1575420030,0.00,322.0,20.0,0,1,0,0.0
Status,1682241308000,34,9,3,9,1602000000,12.20,310.0,31.0,1,1,0,12.2
Status,1682241308000,34,10,3,16,1602000000,13.20,229.0,58.0,1,1,0,13.2
Status,1682241308000,34,11,3,15,1602000000,10.10,172.0,21.0,0,1,0,10.1
Status,1682241308000,34,12,3,18,1602000000,0.00,26.0,15.0,0,1,0,0.0
Status,1682241308000,34,13,3,19,1602000000,0.00,341.0,26.0,0,1,0,0.0
Status,1682241308000,34,14,3,3,1602000000,0.00,64.0,22.0,0,1,0,0.0
Status,1682241308000,34,15,3,4,1602000000,0.00,120.0,33.0,0,1,0,0.0
Status,1682241308000,34,16,5,8,1561097980,11.90,12.0,58.0,0,1,0,11.9
Status,1682241308000,34,17,5,13,1561097980,16.80,0.0,0.0,0,1,0,16.8
Status,1682241308000,34,18,5,19,1561097980,14.80,170.0,33.0,0,1,0,14.8
Status,1682241308000,34,19,5,1,1561097980,0.00,94.0,16.0,0,1,0,0.0
Status,1682241308000,34,20,5,2,1561097980,0.00,163.0,73.0,0,1,0,0.0
Status,1682241308000,34,21,5,3,1561097980,0.00,109.0,52.0,0,1,0,0.0
Status,1682241308000,34,22,5,5,1561097980,0.00,239.0,60.0,0,1,0,0.0
Status,1682241308000,34,23,5,7,1561097980,0.00,99.0,53.0,0,1,0,0.0
Status,1682241308000,34,24,5,10,1561097980,0.00,78.0,64.0,0,1,0,0.0
Status,1682241308000,34,25,5,20,1561097980,0.00,102.0,45.0,0,1,0,0.0
Status,1682241308000,34,26,5,29,1561097980,0.00,345.0,36.0,0,1,0,0.0
Status,1682241308000,34,27,5,30,1561097980,0.00,49.0,23.0,0,1,0,0.0
Status,1682241308000,34,28,6,21,1575420030,18.20,309.0,67.0,1,1,0,18.2
Status,1682241308000,34,29,6,26,1575420030,16.50,293.0,41.0,1,1,0,16.5
Status,1682241308000,34,30,6,1,1575420030,0.00,322.0,18.0,0,1,0,0.0
Status,1682241308000,34,31,6,7,1575420030,0.00,146.0,20.0,0,1,0,0.0
Status,1682241308000,34,32,6,13,1575420030,0.00,8.0,36.0,0,1,0,0.0
Status,1682241308000,34,33,6,27,1575420030,0.00,153.0,53.0,0,1,0,0.0
Fix,GPS,12.9859926800,80.2373229900,-57.852203369140625,0.0,17.824594,,1682241309000,0.39217344,,47172376769222,8.0
Raw,1682241308433,47197400000000,18,,-1366229329033206427,-0.4400472640991211,140.77748346608132,-1.388784192913056,26.676745377551395,9,16,0.0,49359,44108367136107,154,13.2,318.2435607910156,4.807000160217285,16,0.0,0.0,1601437440,,,,0,,3,2.88,10.2,,,,,,47171806311573
Raw,1682241308433,47197400000000,18,,-1366229329033206427,-0.4400472640991211,140.77748346608132,-1.388784192913056,26.676745377551395,9,5,0.0,81935,33326364278282,170,12.7,-354.5837097167969,4.602499961853027,16,0.0,0.0,1575420030,,,,0,,1,4.18,9.2,,,,,,47171806311573
Raw,1682241308433,47197400000000,18,,-1366229329033206427,-0.4400472640991211,140.77748346608132,-1.388784192913056,26.676745377551395,9,12,0.0,81935,33326362915102,46,20.7,-359.1888122558594,0.8495000004768372,16,0.0,0.0,1575420030,,,,0,,1,4.18,17.2,,,,,,47171806311573
Raw,1682241308433,47197400000000,18,,-1366229329033206427,-0.4400472640991211,140.77748346608132,-1.388784192913056,26.676745377551395,9,21,0.0,89103,33326353951797,61,18.2,-156.47848510742188,0.871999979019165,16,0.0,0.0,1575420030,,,,0,,6,4.15,12.2,,,,,,47171806311573
Status,1682241309000,34,0,1,5,1575420030,12.70,184.0,62.0,1,1,0,12.7
Status,1682241309000,34,1,1,11,1575420030,19.80,1.0,43.0,0,1,0,19.8
Status,1682241309000,34,2,1,12,1575420030,23.40,324.0,53.0,1,1,0,23.4
Status,1682241309000,34,3,1,20,1575420030,12.60,73.0,79.0,0,1,0,12.6
Status,1682241309000,34,4,1,24,1575420030,19.60,232.0,23.0,0,1,0,19.6
Status,1682241309000,34,5,1,6,1575420030,0.00,35.0,13.0,0,1,0,0.0
Status,1682241309000,34,6,1,13,1575420030,0.00,165.0,10.0,0,1,0,0.0
Status,1682241309000,34,7,1,19,1575420030,0.00,74.0,21.0,0,1,0,0.0
Status,1682241309000,34,8,1,25,1575420030,0.00,322.0,20.0,0,1,0,0.0
Status,1682241309000,34,9,3,9,1602000000,12.20,310.0,31.0,1,1,0,12.2
Status,1682241309000,34,10,3,16,1602000000,13.20,229.0,58.0,1,1,0,13.2
Status,1682241309000,34,11,3,15,1602000000,10.10,172.0,21.0,0,1,0,10.1
Status,1682241309000,34,12,3,18,1602000000,0.00,26.0,15.0,0,1,0,0.0
Status,1682241309000,34,13,3,19,1602000000,0.00,341.0,26.0,0,1,0,0.0
Status,1682241309000,34,14,3,3,1602000000,0.00,64.0,22.0,0,1,0,0.0
Status,1682241309000,34,15,3,4,1602000000,0.00,120.0,33.0,0,1,0,0.0
Status,1682241309000,34,16,5,8,1561097980,11.90,12.0,58.0,0,1,0,11.9
Status,1682241309000,34,17,5,13,1561097980,16.80,0.0,0.0,0,1,0,16.8
Status,1682241309000,34,18,5,19,1561097980,14.80,170.0,33.0,0,1,0,14.8
Status,1682241309000,34,19,5,1,1561097980,0.00,94.0,16.0,0,1,0,0.0
Status,1682241309000,34,20,5,2,1561097980,0.00,163.0,73.0,0,1,0,0.0
Status,1682241309000,34,21,5,3,1561097980,0.00,109.0,52.0,0,1,0,0.0
Status,1682241309000,34,22,5,5,1561097980,0.00,239.0,60.0,0,1,0,0.0
Status,1682241309000,34,23,5,7,1561097980,0.00,99.0,53.0,0,1,0,0.0
Status,1682241309000,34,24,5,10,1561097980,0.00,78.0,64.0,0,1,0,0.0
Status,1682241309000,34,25,5,20,1561097980,0.00,102.0,45.0,0,1,0,0.0
Status,1682241309000,34,26,5,29,1561097980,0.00,345.0,36.0,0,1,0,0.0
Status,1682241309000,34,27,5,30,1561097980,0.00,49.0,23.0,0,1,0,0.0
Status,1682241309000,34,28,6,21,1575420030,20.20,309.0,67.0,1,1,0,20.2
Status,1682241309000,34,29,6,26,1575420030,20.60,293.0,41.0,1,1,0,20.6
Status,1682241309000,34,30,6,1,1575420030,0.00,322.0,18.0,0,1,0,0.0
Status,1682241309000,34,31,6,7,1575420030,0.00,146.0,20.0,0,1,0,0.0
Status,1682241309000,34,32,6,13,1575420030,0.00,8.0,36.0,0,1,0,0.0
Status,1682241309000,34,33,6,27,1575420030,0.00,153.0,53.0,0,1,0,0.0
Fix,GPS,12.9859926800,80.2373229800,-57.85150146484375,0.0,19.235489,,1682241310000,0.3827532,,47173376769222,8.0
Raw,1682241309433,47198400000000,18,,-1366229329033206425,-0.8754253387451172,140.7330419169739,2.4380445907712,20.879070846974756,9,12,0.0,81935,33327362916259,31,23.4,-357.19073486328125,0.7294999957084656,16,0.0,0.0,1575420030,,,,0,,1,5.83,19.9,,,,,,47172806311571
Raw,1682241309433,47198400000000,18,,-1366229329033206425,-0.8754253387451172,140.7330419169739,2.4380445907712,20.879070846974756,9,21,0.0,89103,33327353952381,46,20.2,-153.85243225097656,0.7519999742507935,16,0.0,0.0,1575420030,,,,0,,6,5.85,14.2,,,,,,47172806311571
Raw,1682241309433,47198400000000,18,,-1366229329033206425,-0.8754253387451172,140.7330419169739,2.4380445907712,20.879070846974756,9,26,0.0,89103,33327350049823,49,20.6,52.311729431152344,1.503499984741211,16,0.0,0.0,1575420030,,,,0,,6,5.85,14.600000000000001,,,,,,47172806311571
Status,1682241310000,34,0,1,5,1575420030,12.70,184.0,62.0,1,1,0,12.7
Status,1682241310000,34,1,1,11,1575420030,19.80,1.0,43.0,0,1,0,19.8
Status,1682241310000,34,2,1,12,1575420030,26.00,324.0,53.0,1,1,0,26.0
Status,1682241310000,34,3,1,20,1575420030,12.60,73.0,79.0,0,1,0,12.6
Status,1682241310000,34,4,1,24,1575420030,11.10,232.0,23.0,0,1,0,11.1
Status,1682241310000,34,5,1,6,1575420030,0.00,35.0,13.0,0,1,0,0.0
Status,1682241310000,34,6,1,13,1575420030,0.00,165.0,10.0,0,1,0,0.0
Status,1682241310000,34,7,1,19,1575420030,0.00,74.0,21.0,0,1,0,0.0
Status,1682241310000,34,8,1,25,1575420030,0.00,322.0,20.0,0,1,0,0.0
Status,1682241310000,34,9,3,9,1602000000,12.20,310.0,31.0,1,1,0,12.2
Status,1682241310000,34,10,3,16,1602000000,13.20,229.0,58.0,1,1,0,13.2
Status,1682241310000,34,11,3,15,1602000000,10.10,172.0,21.0,0,1,0,10.1
Status,1682241310000,34,12,3,18,1602000000,0.00,26.0,15.0,0,1,0,0.0
Status,1682241310000,34,13,3,19,1602000000,0.00,341.0,26.0,0,1,0,0.0
Status,1682241310000,34,14,3,3,1602000000,0.00,64.0,22.0,0,1,0,0.0
Status,1682241310000,34,15,3,4,1602000000,0.00,120.0,33.0,0,1,0,0.0
Status,1682241310000,34,16,5,8,1561097980,17.50,12.0,58.0,0,1,0,17.5
Status,1682241310000,34,17,5,13,1561097980,16.80,0.0,0.0,0,1,0,16.8
Status,1682241310000,34,18,5,19,1561097980,14.80,170.0,33.0,0,1,0,14.8
Status,1682241310000,34,19,5,1,1561097980,0.00,94.0,16.0,0,1,0,0.0
Status,1682241310000,34,20,5,2,1561097980,0.00,163.0,73.0,0,1,0,0.0
Status,1682241310000,34,21,5,3,1561097980,0.00,109.0,52.0,0,1,0,0.0
Status,1682241310000,34,22,5,5,1561097980,0.00,239.0,60.0,0,1,0,0.0
Status,1682241310000,34,23,5,7,1561097980,0.00,99.0,53.0,0,1,0,0.0
Status,1682241310000,34,24,5,10,1561097980,0.00,78.0,64.0,0,1,0,0.0
Status,1682241310000,34,25,5,20,1561097980,0.00,102.0,45.0,0,1,0,0.0
Status,1682241310000,34,26,5,29,1561097980,0.00,345.0,36.0,0,1,0,0.0
Status,1682241310000,34,27,5,30,1561097980,0.00,49.0,23.0,0,1,0,0.0
Status,1682241310000,34,28,6,21,1575420030,23.50,309.0,67.0,1,1,0,23.5
Status,1682241310000,34,29,6,26,1575420030,21.50,293.0,41.0,1,1,0,21.5
Status,1682241310000,34,30,6,1,1575420030,0.00,322.0,18.0,0,1,0,0.0
Status,1682241310000,34,31,6,7,1575420030,0.00,146.0,20.0,0,1,0,0.0
Status,1682241310000,34,32,6,13,1575420030,0.00,8.0,36.0,0,1,0,0.0
Status,1682241310000,34,33,6,27,1575420030,0.00,153.0,53.0,0,1,0,0.0
Fix,GPS,12.9859927700,80.2373229200,-57.8511962890625,0.0,20.435648,,1682241311000,0.4554119,,47174376769222,8.0
Raw,1682241310433,47199400000000,18,,-1366229329033206415,-0.29560089111328125,144.81072139460593,8.83704391784342,19.001850288104798,9,12,0.0,81935,33328362917485,21,26.0,-355.7534484863281,0.11420000344514847,16,0.0,0.0,1575420030,,,,0,,1,8.23,22.5,,,,,,47173806311561
Raw,1682241310433,47199400000000,18,,-1366229329033206415,-0.29560089111328125,144.81072139460593,8.83704391784342,19.001850288104798,9,24,0.0,81935,33328353882174,289,11.1,283.0428161621094,8.636000633239746,16,0.0,0.0,1575420030,,,,0,,1,8.23,7.6,,,,,,47173806311561
Raw,1682241310433,47199400000000,18,,-1366229329033206415,-0.29560089111328125,144.81072139460593,8.83704391784342,19.001850288104798,9,8,0.0,16399,33314311448290,73,17.5,168.1785888671875,1.6829999685287476,16,0.0,0.0,1561097980,,,,0,,5,7.35,11.5,,,,,,47173806311561
Raw,1682241310433,47199400000000,18,,-1366229329033206415,-0.29560089111328125,144.81072139460593,8.83704391784342,19.001850288104798,9,21,0.0,89103,33328353952871,31,23.5,-152.60601806640625,0.6019999980926514,16,0.0,0.0,1575420030,,,,0,,6,8.22,17.5,,,,,,47173806311561
Raw,1682241310433,47199400000000,18,,-1366229329033206415,-0.29560089111328125,144.81072139460593,8.83704391784342,19.001850288104798,9,26,0.0,89103,33328350049696,40,21.5,54.02437210083008,0.6934999823570251,16,0.0,0.0,1575420030,,,,0,,6,8.22,15.5,,,,,,47173806311561
Status,1682241311000,34,0,1,5,1575420030,15.40,184.0,62.0,1,1,0,15.4
Status,1682241311000,34,1,1,11,1575420030,19.80,1.0,43.0,0,1,0,19.8
Status,1682241311000,34,2,1,12,1575420030,26.40,324.0,53.0,1,1,0,26.4
Status,1682241311000,34,3,1,20,1575420030,12.60,73.0,79.0,0,1,0,12.6
Status,1682241311000,34,4,1,24,1575420030,11.10,232.0,23.0,1,1,0,11.1
Status,1682241311000,34,5,1,6,1575420030,0.00,35.0,13.0,0,1,0,0.0
Status,1682241311000,34,6,1,13,1575420030,0.00,165.0,10.0,0,1,0,0.0
Status,1682241311000,34,7,1,19,1575420030,0.00,74.0,21.0,0,1,0,0.0
Status,1682241311000,34,8,1,25,1575420030,0.00,322.0,20.0,0,1,0,0.0
Status,1682241311000,34,9,3,9,1602000000,12.20,310.0,31.0,1,1,0,12.2
Status,1682241311000,34,10,3,16,1602000000,15.00,229.0,58.0,1,1,0,15.0
Status,1682241311000,34,11,3,15,1602000000,10.10,172.0,21.0,0,1,0,10.1
Status,1682241311000,34,12,3,18,1602000000,0.00,26.0,15.0,0,1,0,0.0
Status,1682241311000,34,13,3,19,1602000000,0.00,341.0,26.0,0,1,0,0.0
Status,1682241311000,34,14,3,3,1602000000,0.00,64.0,22.0,0,1,0,0.0
Status,1682241311000,34,15,3,4,1602000000,0.00,120.0,33.0,0,1,0,0.0
Status,1682241311000,34,16,5,8,1561097980,17.50,12.0,58.0,0,1,0,17.5
Status,1682241311000,34,17,5,13,1561097980,16.80,0.0,0.0,0,1,0,16.8
Status,1682241311000,34,18,5,19,1561097980,14.80,170.0,33.0,0,1,0,14.8
Status,1682241311000,34,19,5,1,1561097980,0.00,94.0,16.0,0,1,0,0.0
Status,1682241311000,34,20,5,2,1561097980,0.00,163.0,73.0,0,1,0,0.0
Status,1682241311000,34,21,5,3,1561097980,0.00,109.0,52.0,0,1,0,0.0
Status,1682241311000,34,22,5,5,1561097980,0.00,239.0,60.0,0,1,0,0.0
Status,1682241311000,34,23,5,7,1561097980,0.00,99.0,53.0,0,1,0,0.0
Status,1682241311000,34,24,5,10,1561097980,0.00,78.0,64.0,0,1,0,0.0
Status,1682241311000,34,25,5,20,1561097980,0.00,102.0,45.0,0,1,0,0.0
Status,1682241311000,34,26,5,29,1561097980,0.00,345.0,36.0,0,1,0,0.0
Status,1682241311000,34,27,5,30,1561097980,0.00,49.0,23.0,0,1,0,0.0
Status,1682241311000,34,28,6,21,1575420030,20.60,309.0,67.0,1,1,0,20.6
Status,1682241311000,34,29,6,26,1575420030,19.50,293.0,41.0,1,1,0,19.5
Status,1682241311000,34,30,6,1,1575420030,0.00,322.0,18.0,0,1,0,0.0
Status,1682241311000,34,31,6,7,1575420030,0.00,146.0,20.0,0,1,0,0.0
Status,1682241311000,34,32,6,13,1575420030,0.00,8.0,36.0,0,1,0,0.0
Status,1682241311000,34,33,6,27,1575420030,0.00,153.0,53.0,0,1,0,0.0
Fix,GPS,12.9859927800,80.2373229100,-57.844482421875,0.0,19.036646,,1682241312000,0.38078865,,47175376769222,8.0
Raw,1682241311433,47200400000000,18,,-1366229329033206410,-0.840153694152832,148.13398593105376,12.853340911259556,19.79268504646801,9,16,0.0,49359,44111367132694,103,15.0,322.8768005371094,3.067000150680542,16,0.0,0.0,1601437440,,,,0,,3,6.0,12.0,,,,,,47174806311556
Raw,1682241311433,47200400000000,18,,-1366229329033206410,-0.840153694152832,148.13398593105376,12.853340911259556,19.79268504646801,9,5,0.0,81935,33329364281911,102,15.4,-350.70172119140625,2.8625001907348633,16,0.0,0.0,1575420030,,,,0,,1,7.31,11.9,,,,,,47174806311556
Raw,1682241311433,47200400000000,18,,-1366229329033206410,-0.840153694152832,148.13398593105376,12.853340911259556,19.79268504646801,9,12,0.0,81935,33329362918649,21,26.4,-355.63983154296875,0.5795000195503235,16,0.0,0.0,1575420030,,,,0,,1,7.31,22.9,,,,,,47174806311556
Raw,1682241311433,47200400000000,18,,-1366229329033206410,-0.840153694152832,148.13398593105376,12.853340911259556,19.79268504646801,9,21,0.0,89103,33329353953382,46,20.6,-153.5955352783203,0.7519999742507935,16,0.0,0.0,1575420030,,,,0,,6,7.32,14.600000000000001,,,,,,47174806311556
Raw,1682241311433,47200400000000,18,,-1366229329033206410,-0.840153694152832,148.13398593105376,12.853340911259556,19.79268504646801,9,26,0.0,89103,33329350049411,53,19.5,54.02437210083008,0.8134999871253967,16,0.0,0.0,1575420030,,,,0,,6,7.32,13.5,,,,,,47174806311556
